0.963649	-0.265503	-0.029806	
0.207528	0.261886	-0.942522	
0.655346	-0.748426	-0.101881	
0.354634	0.898010	-0.260409	
-0.089796	0.975116	0.202697	
-0.014546	-0.593986	0.804344	
-0.791354	-0.044821	-0.609714	
0.650518	0.613171	-0.448161	
-0.162000	-0.607211	0.777850	
-0.184829	-0.726357	0.661999	
0.456285	-0.647562	-0.610301	
0.040120	-0.165185	-0.985446	
-0.479772	-0.037547	0.876589	
-0.438862	0.654042	0.616141	
0.123991	-0.892837	0.432975	
-0.883509	0.049378	-0.465804	
-0.070211	0.213898	0.974329	
0.574829	0.418326	0.703260	
0.664560	0.150398	-0.731943	
-0.205692	0.331971	0.920590	
0.979461	-0.117713	-0.163705	
-0.230151	-0.701911	-0.674056	
0.110642	-0.984022	0.139497	
0.850193	0.009156	-0.526392	
0.914331	-0.222305	0.338496	
-0.756313	-0.359458	-0.546609	
-0.046426	-0.033189	0.998370	
0.752552	0.465061	0.466244	
0.714078	-0.462122	0.525867	
0.628354	0.295727	0.719525	
-0.639748	-0.746820	0.181609	
-0.944646	0.053518	-0.323696	
-0.314059	0.736823	-0.598714	
0.957294	0.019176	-0.288480	
-0.797335	0.602669	0.032369	
0.238027	-0.440529	-0.865608	
0.976527	-0.170135	0.132093	
0.813890	-0.526723	-0.245248	
-0.229776	-0.970664	0.070814	
-0.517932	0.842357	-0.148937	
-0.810650	0.339247	-0.477240	
-0.371277	-0.447431	0.813609	
-0.482981	-0.864748	0.137623	
-0.761017	-0.366910	0.535005	
-0.604332	0.049447	0.795197	
0.905188	0.422120	0.049492	
-0.711645	-0.141466	-0.688148	
0.820223	-0.101367	0.562991	
-0.395054	0.535896	-0.746155	
0.986857	0.074057	0.143630	
0.184587	-0.103333	-0.977369	
0.334444	0.621614	0.708338	
-0.618948	0.758138	0.205257	
0.343261	-0.199006	0.917915	
0.394507	0.700857	-0.594276	
-0.106491	0.607722	0.786978	
0.734818	-0.164231	-0.658081	
-0.387144	-0.893839	0.226210	
0.953237	0.229309	-0.196868	
0.284880	0.362558	0.887353	
0.205240	0.136441	0.969154	
0.617238	0.756623	-0.215726	
-0.844610	-0.364334	-0.392293	
0.423139	0.529279	-0.735403	
0.751126	0.455420	-0.477915	
0.422005	0.812124	0.402947	
-0.741302	-0.029875	0.670506	
0.366802	0.753821	0.545170	
-0.939373	0.318679	0.126575	
-0.584675	-0.810320	0.039192	
0.346267	-0.641364	0.684654	
-0.134560	0.842048	0.522350	
-0.349555	0.064961	-0.934661	
0.648244	0.518779	0.557358	
0.585448	-0.786329	-0.197324	
-0.024357	-0.563573	-0.825707	
-0.449611	-0.297597	-0.842191	
-0.739910	0.226944	0.633268	
-0.379373	-0.924423	0.038967	
-0.002749	0.348958	0.937134	
-0.681967	0.074305	-0.727598	
0.259147	-0.851580	0.455692	
-0.639609	0.613285	0.463446	
0.717247	0.196846	0.668438	
-0.112912	-0.992848	-0.038767	
-0.444351	-0.334029	0.831250	
0.532911	-0.549992	0.643051	
-0.846759	0.172096	-0.503371	
0.483913	-0.823213	0.296899	
0.116229	-0.984917	-0.128180	
-0.109113	-0.300747	0.947442	
0.828807	0.543969	0.131060	
-0.819121	-0.097252	0.565317	
0.829228	-0.402103	-0.388193	
-0.357464	-0.822821	-0.441798	
-0.307763	-0.609488	-0.730620	
0.263830	0.609109	-0.747917	
-0.111972	-0.918291	0.379743	
-0.400430	0.891733	-0.210875	
0.057467	0.362028	-0.930394	
0.710353	-0.609904	-0.351304	
0.331194	0.489617	0.806589	
-0.212756	0.931180	-0.296037	
0.244083	-0.947438	-0.206847	
-0.943943	-0.181864	0.275493	
0.800102	-0.428266	0.420030	
-0.679788	0.611947	-0.404240	
-0.185145	0.126002	0.974600	
-0.184406	-0.832023	0.523195	
0.403705	0.890102	0.211521	
-0.139835	0.617110	-0.774353	
0.500992	0.065755	0.862950	
0.997042	-0.002740	-0.076808	
0.390391	-0.916930	0.082674	
-0.073411	-0.229662	-0.970498	
-0.735912	-0.613983	-0.285408	
-0.607354	0.793219	-0.043882	
-0.773289	-0.226939	0.592050	
0.409419	-0.911354	-0.042535	
-0.252617	-0.963273	-0.091054	
-0.797710	0.593659	-0.105965	
0.223497	0.941424	-0.252528	
0.442476	0.896426	-0.025220	
0.366114	0.195357	-0.909833	
-0.501474	0.702508	0.504982	
0.938438	0.324674	0.117986	
-0.293093	0.648097	0.702898	
-0.534087	-0.821759	-0.198654	
0.882621	-0.378154	-0.279249	
-0.734114	0.660613	0.157055	
0.766421	-0.641861	-0.024769	
-0.310924	0.832771	-0.458059	
-0.002897	-0.882493	-0.470316	
0.601725	-0.776748	0.185985	
0.805772	-0.575066	-0.141530	
0.831365	-0.336366	-0.442368	
0.456207	0.251940	0.853464	
0.885935	-0.326035	0.329881	
0.514384	0.655985	0.552351	
0.700208	-0.194497	0.686935	
0.123327	-0.892675	-0.433498	
-0.738893	0.485944	-0.466793	
-0.251925	-0.524386	0.813359	
0.414000	-0.892298	-0.180022	
-0.399204	-0.716586	0.571963	
0.291142	0.239456	0.926227	
0.121875	0.984959	0.122487	
0.302164	0.900222	0.313525	
0.815185	-0.318668	0.483657	
0.722612	-0.329439	0.607703	
0.035286	-0.676559	-0.735543	
-0.350882	-0.916287	-0.193132	
-0.385747	-0.852033	0.353892	
0.760564	0.648937	-0.020573	
-0.173210	-0.041183	0.984023	
-0.683863	-0.658877	0.313389	
-0.790736	0.566577	-0.231789	
0.783562	0.521345	0.337980	
0.079600	0.042942	0.995902	
-0.633119	-0.361850	0.684269	
-0.444576	-0.890329	-0.098313	
-0.570544	-0.695708	-0.436428	
-0.777124	-0.594864	0.205463	
-0.366949	-0.722422	-0.586051	
0.126215	-0.563135	-0.816669	
0.329684	-0.652935	-0.681898	
-0.369654	0.378109	-0.848758	
-0.999309	-0.005912	-0.036703	
-0.426648	0.246215	0.870259	
0.200255	-0.699700	-0.685797	
0.196931	0.889812	0.411648	
-0.072727	-0.984460	-0.159841	
-0.984123	0.149230	-0.096081	
0.590733	-0.060491	-0.804597	
-0.042339	0.922446	-0.383798	
0.572051	0.776203	0.265077	
0.319833	-0.758118	0.568300	
0.535795	0.765851	-0.355522	
-0.958225	-0.259519	0.120231	
0.879702	-0.016782	0.475229	
0.545064	0.199096	-0.814412	
0.336683	-0.540633	-0.770948	
0.067830	0.464603	0.882917	
-0.021437	0.795188	-0.605984	
-0.352616	-0.265090	0.897435	
0.194343	-0.740108	0.643795	
-0.501431	0.287362	-0.816082	
0.288857	0.446049	-0.847114	
0.556911	-0.599012	-0.575357	
0.917411	0.078130	0.390195	
-0.096783	-0.918410	-0.383610	
-0.623590	0.752242	-0.212763	
0.736383	-0.613904	0.284363	
0.732105	-0.667450	0.136134	
0.937978	-0.054570	0.342373	
0.517903	0.702266	-0.488466	
0.071906	0.958719	0.275112	
-0.944898	-0.326991	-0.015653	
-0.068318	-0.819440	0.569079	
-0.545028	-0.123329	-0.829298	
-0.191694	0.798760	-0.570294	
-0.110874	0.209056	-0.971598	
-0.001172	0.487364	-0.873198	
-0.122306	0.872979	-0.472174	
-0.273911	0.562545	-0.780075	
0.347504	0.085075	0.933811	
0.970603	0.235692	-0.048774	
0.257807	-0.063685	0.964095	
-0.093830	0.054960	-0.994070	
0.852867	0.365841	0.372529	
-0.388977	-0.402989	-0.828430	
0.073778	-0.304123	0.949772	
0.669687	0.062468	0.740012	
-0.379760	0.649290	-0.658942	
-0.368949	-0.126123	0.920853	
-0.722768	0.615739	0.313801	
0.840012	-0.460730	0.286545	
-0.161392	-0.355036	-0.920816	
0.733432	-0.065108	0.676637	
0.418189	-0.787006	-0.453585	
-0.259000	-0.258269	-0.930707	
-0.884687	0.415137	-0.212110	
0.017857	0.779468	0.626187	
0.682612	-0.416340	-0.600584	
-0.932633	-0.246760	-0.263259	
0.552289	0.720567	0.419238	
0.521459	-0.682568	0.512037	
-0.024664	-0.961072	-0.275196	
0.183942	-0.785384	-0.591047	
0.976253	0.197216	0.089638	
-0.583148	0.729896	0.356636	
-0.048849	-0.699854	0.712613	
0.219564	-0.850607	-0.477765	
0.116661	-0.505810	0.854720	
0.525427	-0.846921	-0.081550	
0.242753	-0.904952	-0.349476	
-0.955544	-0.042908	0.291709	
0.515983	0.356328	-0.778968	
0.357457	-0.869469	0.340952	
0.714912	0.643286	0.274015	
0.266108	0.961569	-0.067621	
0.364256	-0.429422	0.826386	
0.663632	-0.747084	0.038189	
-0.614827	0.711417	-0.340402	
0.186014	0.540779	0.820340	
0.832413	0.521326	-0.187904	
-0.287870	0.783544	0.550627	
0.715098	-0.668100	-0.205615	
0.958299	0.089279	0.271464	
-0.501835	0.781580	-0.370533	
-0.644177	-0.092225	0.759296	
-0.529731	-0.584128	0.614963	
-0.080166	0.976265	-0.201195	
-0.427659	0.804079	0.412996	
0.125447	-0.943721	0.306028	
0.903487	0.055761	-0.424972	
0.913780	0.372446	-0.162143	
0.888208	-0.442339	-0.124184	
0.885161	-0.225346	-0.407074	
-0.816636	-0.557879	-0.147906	
0.736485	0.650650	-0.185050	
0.489856	0.052480	-0.870222	
-0.366100	0.864323	-0.344843	
-0.897971	0.138320	0.417751	
-0.200905	-0.957177	0.208443	
-0.022419	0.911926	0.409741	
0.383840	0.339062	-0.858897	
-0.225124	-0.870464	-0.437735	
-0.817746	0.258443	0.514294	
-0.055841	-0.990063	0.129066	
-0.641229	0.469917	-0.606633	
-0.953028	0.288924	-0.090890	
0.497071	-0.817824	-0.289974	
0.345786	-0.763231	-0.545813	
-0.796316	-0.217347	-0.564483	
0.848226	0.527259	-0.050108	
0.601983	-0.318157	0.732388	
-0.881898	0.388613	0.266901	
0.599848	-0.179209	0.779786	
0.627325	0.774535	0.080989	
0.111533	0.802040	-0.586764	
0.785537	-0.254970	-0.563845	
-0.990045	-0.099405	0.099647	
0.015543	0.618636	-0.785524	
0.939129	-0.334177	0.079761	
-0.525495	-0.686002	0.503246	
-0.232238	0.151607	-0.960771	
0.102878	-0.656164	0.747572	
0.625041	-0.706971	-0.330932	
-0.844075	-0.328927	0.423491	
0.079921	0.212430	0.973903	
-0.232509	-0.792434	-0.563904	
-0.211393	-0.184206	0.959886	
0.783924	-0.212215	0.583462	
0.206912	0.095550	-0.973683	
0.780200	0.062671	0.622383	
-0.627300	-0.482234	-0.611510	
-0.681180	-0.228324	0.695602	
-0.465776	0.126134	-0.875867	
0.094453	0.935513	-0.340432	
-0.254103	0.965473	0.057388	
-0.314589	0.255425	-0.914217	
-0.559417	-0.777817	0.286448	
0.937520	-0.317766	-0.141707	
-0.407213	-0.578238	0.706978	
0.810016	-0.550360	0.202428	
0.912381	-0.098455	-0.397326	
0.926606	0.170476	-0.335171	
0.982128	0.103241	-0.157370	
-0.886194	-0.089738	-0.454542	
-0.772787	-0.495257	0.396889	
0.496928	-0.103979	0.861540	
-0.415582	0.909531	-0.006718	
0.252015	-0.509634	0.822655	
-0.680610	0.142488	0.718656	
-0.967638	-0.221025	-0.121757	
0.776981	-0.029503	-0.628832	
0.647139	-0.632883	0.425053	
0.902365	-0.384969	0.193744	
0.507344	0.556416	0.658030	
-0.112281	-0.436975	0.892438	
0.244101	0.732786	0.635169	
0.513881	-0.423729	0.745909	
-0.492381	-0.796944	-0.349916	
-0.752717	0.236182	-0.614521	
0.410714	-0.786862	0.460611	
-0.893909	-0.421687	0.152009	
-0.090589	-0.446186	-0.890344	
0.597801	0.426939	-0.678496	
-0.849017	-0.524476	0.063995	
-0.559660	-0.294069	0.774793	
-0.212113	-0.523313	-0.825319	
-0.182529	-0.166097	-0.969069	
-0.530225	-0.512301	-0.675581	
0.351123	-0.396326	-0.848315	
-0.304612	-0.825993	0.474286	
-0.142056	0.459920	-0.876524	
-0.885122	-0.460698	-0.065691	
0.998987	0.011354	0.043543	
0.231661	-0.631858	0.739655	
-0.250638	0.961385	-0.113667	
0.397730	-0.048170	0.916237	
-0.566285	0.820221	0.080987	
0.612428	-0.576608	0.540791	
0.500969	-0.508430	-0.700377	
0.839209	0.186466	-0.510841	
-0.877869	-0.180338	0.443648	
0.277934	-0.956764	-0.085763	
-0.810154	0.091014	0.579108	
-0.122845	0.714396	-0.688874	
0.139177	0.692976	-0.707399	
-0.732013	0.396912	0.553730	
-0.987499	0.124688	0.096428	
0.189726	-0.377498	0.906366	
-0.611021	0.536366	0.582207	
0.283777	-0.943609	0.170508	
-0.639400	-0.745625	-0.187647	
-0.372002	0.365899	0.853073	
-0.413413	0.495626	0.763836	
