0.694618	-0.013628	0.719250	
-0.021154	0.621873	0.782833	
0.021440	0.980455	-0.195570	
0.831203	-0.077427	0.550551	
-0.000418	0.995925	0.090181	
0.544765	0.322149	-0.774242	
-0.021146	0.363042	-0.931533	
-0.584586	-0.805942	0.093361	
0.890891	-0.437319	-0.122737	
-0.419707	0.830436	0.366363	
-0.814331	-0.580396	-0.002198	
0.791386	-0.588016	-0.167168	
0.663325	0.740445	0.108355	
0.130345	-0.630324	0.765311	
0.683785	-0.692523	0.229889	
0.748538	-0.027620	-0.662516	
-0.085166	0.164799	-0.982643	
0.103275	0.711041	-0.695525	
0.260783	-0.043900	-0.964399	
-0.367660	-0.841254	0.396381	
0.094932	-0.576955	0.811241	
0.072145	0.346278	-0.935354	
0.374428	0.906456	0.195299	
-0.748453	-0.359126	0.557537	
-0.735078	-0.323841	0.595640	
-0.206992	-0.556719	0.804499	
0.759855	0.321564	0.564993	
-0.488088	0.703873	0.516074	
0.763049	0.491625	0.419595	
-0.133867	-0.075589	0.988112	
0.404049	0.873807	0.270565	
-0.848104	0.513418	0.130849	
-0.822429	0.362247	-0.438620	
0.862643	0.329860	0.383459	
-0.379230	0.482471	-0.789561	
0.475861	-0.428213	-0.768238	
0.558145	0.259735	0.788043	
0.324118	0.775003	0.542511	
0.980218	-0.002028	0.197909	
-0.967894	-0.107450	0.227235	
-0.637028	-0.597111	-0.487497	
0.162201	0.350920	0.922251	
0.365544	0.132845	0.921265	
-0.708657	-0.587823	0.390217	
-0.307143	-0.901365	0.305295	
0.760534	-0.626396	-0.170926	
-0.802930	0.384445	-0.455527	
-0.155465	-0.287644	0.945035	
-0.795439	-0.464365	0.389412	
0.473537	0.658831	0.584555	
-0.775113	-0.621662	-0.112856	
0.090006	-0.658072	0.747556	
-0.484465	0.845786	0.223472	
-0.427027	0.861515	-0.274662	
-0.953208	0.080417	0.291424	
-0.545263	-0.417256	0.727039	
0.503717	-0.852997	-0.136617	
0.987033	0.155885	0.038289	
0.973882	0.209864	-0.086671	
-0.481808	-0.865221	0.138758	
0.738655	0.183553	0.648612	
0.263426	-0.961770	-0.074870	
0.567690	0.291251	-0.770000	
-0.433763	0.486458	-0.758425	
-0.556086	-0.656787	-0.509313	
-0.672801	0.680569	-0.290113	
0.615197	0.000316	0.788374	
0.717481	0.058255	-0.694138	
-0.770470	-0.595551	-0.227366	
